번호,지역,기관명,지구
4149,부산,Steel Good,국제산업 물류도시 (1단계)
4150,부산,THE SYSTEM,국제산업 물류도시 (1단계)
4151,부산,YG메탈,국제산업 물류도시 (1단계)
4152,부산,the주식회사,국제산업 물류도시 (1단계)
4153,부산,가람공업사,국제산업 물류도시 (1단계)
4154,부산,가온테크,국제산업 물류도시 (1단계)
4155,부산,강서산업,국제산업 물류도시 (1단계)
4156,부산,강연기계,국제산업 물류도시 (1단계)
4157,부산,건영화물(주),국제산업 물류도시 (1단계)
4158,부산,건웅테크(주),국제산업 물류도시 (1단계)
4159,부산,경원산업 제2공장,국제산업 물류도시 (1단계)
4160,부산,경원산업기계주식회사,국제산업 물류도시 (1단계)
4161,부산,경일전기주식회사,국제산업 물류도시 (1단계)
4162,부산,경진산업,국제산업 물류도시 (1단계)
4163,부산,고성볼트산업,국제산업 물류도시 (1단계)
4164,부산,광명산업,국제산업 물류도시 (1단계)
4165,부산,구일지엔티,국제산업 물류도시 (1단계)
4166,부산,그린창호공업,국제산업 물류도시 (1단계)
4167,부산,그린케미칼,국제산업 물류도시 (1단계)
4168,부산,극동정밀,국제산업 물류도시 (1단계)
4169,부산,금동테크,국제산업 물류도시 (1단계)
4170,부산,금성기계,국제산업 물류도시 (1단계)
4171,부산,금성산업,국제산업 물류도시 (1단계)
4172,부산,금아테크,국제산업 물류도시 (1단계)
4173,부산,금오테크,국제산업 물류도시 (1단계)
4174,부산,금원스틸,국제산업 물류도시 (1단계)
4175,부산,금호산업,국제산업 물류도시 (1단계)
4176,부산,금호정공,국제산업 물류도시 (1단계)
4177,부산,기대 주식회사,국제산업 물류도시 (1단계)
4178,부산,기정테크,국제산업 물류도시 (1단계)
4179,부산,남호산업,국제산업 물류도시 (1단계)
4180,부산,남호산업,국제산업 물류도시 (1단계)
4181,부산,네쓰,국제산업 물류도시 (1단계)
4182,부산,녹산플랜지(주),국제산업 물류도시 (1단계)
4183,부산,뉴스코베큠,국제산업 물류도시 (1단계)
4184,부산,다린스틸테크 주식회사,국제산업 물류도시 (1단계)
4185,부산,다산정밀,국제산업 물류도시 (1단계)
4186,부산,다온기계,국제산업 물류도시 (1단계)
4187,부산,다옴금속,국제산업 물류도시 (1단계)
4188,부산,다옴금속2호 태양광발전소,국제산업 물류도시 (1단계)
4189,부산,다옴금속3호 태양광발전소,국제산업 물류도시 (1단계)
4190,부산,다옴금속4호 태양광발전소,국제산업 물류도시 (1단계)
4191,부산,다이소아성산업,국제산업 물류도시 (1단계)
4192,부산,대강선재,국제산업 물류도시 (1단계)
4193,부산,대광 E&A,국제산업 물류도시 (1단계)
4194,부산,대득공업사[구.해양선박공업사],국제산업 물류도시 (1단계)
4195,부산,대림메탈주식회사,국제산업 물류도시 (1단계)
4196,부산,대명공업사,국제산업 물류도시 (1단계)
4197,부산,대성상사,국제산업 물류도시 (1단계)
4198,부산,대암전기,국제산업 물류도시 (1단계)
4199,부산,대영공업사,국제산업 물류도시 (1단계)
4200,부산,대영산업,국제산업 물류도시 (1단계)
4201,부산,대원볼트,국제산업 물류도시 (1단계)
4202,부산,대원산업기계(주),국제산업 물류도시 (1단계)
4203,부산,대진공업,국제산업 물류도시 (1단계)
4204,부산,대진적재함,국제산업 물류도시 (1단계)
4205,부산,대한우드주식회사,국제산업 물류도시 (1단계)
4206,부산,대화목형,국제산업 물류도시 (1단계)
4207,부산,덕성이에이엠,국제산업 물류도시 (1단계)
4208,부산,덕융산업주식회사,국제산업 물류도시 (1단계)
4209,부산,덕일상사,국제산업 물류도시 (1단계)
4210,부산,덕포기계산업,국제산업 물류도시 (1단계)
4211,부산,데브그루커뮤니케이션즈,국제산업 물류도시 (1단계)
4212,부산,도원산업,국제산업 물류도시 (1단계)
4213,부산,도원산업,국제산업 물류도시 (1단계)
4214,부산,동경철강(주),국제산업 물류도시 (1단계)
4215,부산,동근산업,국제산업 물류도시 (1단계)
4216,부산,동명기업,국제산업 물류도시 (1단계)
4217,부산,동명산업,국제산업 물류도시 (1단계)
4218,부산,동방테크,국제산업 물류도시 (1단계)
4219,부산,동성철판,국제산업 물류도시 (1단계)
4220,부산,동신기전,국제산업 물류도시 (1단계)
4221,부산,동신제지공업 주식회사,국제산업 물류도시 (1단계)
4222,부산,동아기계,국제산업 물류도시 (1단계)
4223,부산,동아정밀산업,국제산업 물류도시 (1단계)
4224,부산,동원가설,국제산업 물류도시 (1단계)
4225,부산,동원자원,국제산업 물류도시 (1단계)
4226,부산,동은단조(주),국제산업 물류도시 (1단계)
4227,부산,동현금속기계,국제산업 물류도시 (1단계)
4228,부산,동화기업사,국제산업 물류도시 (1단계)
4229,부산,두성공업사,국제산업 물류도시 (1단계)
4230,부산,두성테크,국제산업 물류도시 (1단계)
4231,부산,렙콘컴퍼니,국제산업 물류도시 (1단계)
4232,부산,로즈,국제산업 물류도시 (1단계)
4233,부산,롯데글로벌로지스(주),국제산업 물류도시 (1단계)
4234,부산,롯데쇼핑(주),국제산업 물류도시 (1단계)
4235,부산,만강공업사,국제산업 물류도시 (1단계)
4236,부산,만에너지솔루션즈코리아,국제산업 물류도시 (1단계)
4237,부산,명신기업,국제산업 물류도시 (1단계)
4238,부산,명인산업(주),국제산업 물류도시 (1단계)
4239,부산,명진,국제산업 물류도시 (1단계)
4240,부산,명진정밀,국제산업 물류도시 (1단계)
4241,부산,명화정밀,국제산업 물류도시 (1단계)
4242,부산,모아스틸(주),국제산업 물류도시 (1단계)
4243,부산,모전,국제산업 물류도시 (1단계)
4244,부산,목향퍼니처,국제산업 물류도시 (1단계)
4245,부산,미강스텐,국제산업 물류도시 (1단계)
4246,부산,미래가설산업,국제산업 물류도시 (1단계)
4247,부산,미음공장,국제산업 물류도시 (1단계)
4248,부산,미음태양광,국제산업 물류도시 (1단계)
4249,부산,백두테크,국제산업 물류도시 (1단계)
4250,부산,범방솔라에너지 주식회사,국제산업 물류도시 (1단계)
4251,부산,베스트코리아,국제산업 물류도시 (1단계)
4252,부산,보경산업,국제산업 물류도시 (1단계)
4253,부산,보임이엔지 주식회사,국제산업 물류도시 (1단계)
4254,부산,부경,국제산업 물류도시 (1단계)
4255,부산,부곡스텐레스(주),국제산업 물류도시 (1단계)
4256,부산,부산국제정비,국제산업 물류도시 (1단계)
4257,부산,부산유압기계,국제산업 물류도시 (1단계)
4258,부산,부원화성주식회사 지점,국제산업 물류도시 (1단계)
4259,부산,부주(BOOZOO),국제산업 물류도시 (1단계)
4260,부산,비에스티,국제산업 물류도시 (1단계)
4261,부산,비엘두주식회사,국제산업 물류도시 (1단계)
4262,부산,비엠스틸주식회사,국제산업 물류도시 (1단계)
4263,부산,비엠에스엔지니어링주식회사,국제산업 물류도시 (1단계)
4264,부산,비케이파워,국제산업 물류도시 (1단계)
4265,부산,사상와이드빌,국제산업 물류도시 (1단계)
4266,부산,삼광산업기계주식회사,국제산업 물류도시 (1단계)
4267,부산,삼보기계,국제산업 물류도시 (1단계)
4268,부산,삼영엠티(주) 미음지점,국제산업 물류도시 (1단계)
4269,부산,삼우공업사,국제산업 물류도시 (1단계)
4270,부산,삼원금속,국제산업 물류도시 (1단계)
4271,부산,삼원금속공장,국제산업 물류도시 (1단계)
4272,부산,삼정ENG,국제산업 물류도시 (1단계)
4273,부산,삼진기계,국제산업 물류도시 (1단계)
4274,부산,삼진벤드,국제산업 물류도시 (1단계)
4275,부산,삼진웰텍 주식회사,국제산업 물류도시 (1단계)
4276,부산,삼진테크,국제산업 물류도시 (1단계)
4277,부산,삼풍화학,국제산업 물류도시 (1단계)
4278,부산,삼호정밀,국제산업 물류도시 (1단계)
4279,부산,삼흥에스씨(주),국제산업 물류도시 (1단계)
4280,부산,새한플라이우드,국제산업 물류도시 (1단계)
4281,부산,서진공업사,국제산업 물류도시 (1단계)
4282,부산,서한글로벌(주),국제산업 물류도시 (1단계)
4283,부산,선경산업 ,국제산업 물류도시 (1단계)
4284,부산,선익정밀,국제산업 물류도시 (1단계)
4285,부산,성광기계,국제산업 물류도시 (1단계)
4286,부산,성림중전기(주),국제산업 물류도시 (1단계)
4287,부산,성산정공,국제산업 물류도시 (1단계)
4288,부산,성신메카텍,국제산업 물류도시 (1단계)
4289,부산,성심테크,국제산업 물류도시 (1단계)
4290,부산,성원에스티,국제산업 물류도시 (1단계)
4291,부산,성진산업사,국제산업 물류도시 (1단계)
4292,부산,세기산전,국제산업 물류도시 (1단계)
4293,부산,세명금속,국제산업 물류도시 (1단계)
4294,부산,세방(주),국제산업 물류도시 (1단계)
4295,부산,세빈금속,국제산업 물류도시 (1단계)
4296,부산,세영공업사,국제산업 물류도시 (1단계)
4297,부산,세영테크,국제산업 물류도시 (1단계)
4298,부산,세원기업,국제산업 물류도시 (1단계)
4299,부산,세인일렉트롤,국제산업 물류도시 (1단계)
4300,부산,세진볼트공업,국제산업 물류도시 (1단계)
4301,부산,세진산업,국제산업 물류도시 (1단계)
4302,부산,세진인텍산업(주),국제산업 물류도시 (1단계)
4303,부산,송원정밀,국제산업 물류도시 (1단계)
4304,부산,수림스틸,국제산업 물류도시 (1단계)
4305,부산,수빈물류,국제산업 물류도시 (1단계)
4306,부산,스마트산업,국제산업 물류도시 (1단계)
4307,부산,스키퍼엔지니어링(주),국제산업 물류도시 (1단계)
4308,부산,시호산업,국제산업 물류도시 (1단계)
4309,부산,신녹산개발 주식회사,국제산업 물류도시 (1단계)
4310,부산,신아테크,국제산업 물류도시 (1단계)
4311,부산,신영기계,국제산업 물류도시 (1단계)
4312,부산,신영기계,국제산업 물류도시 (1단계)
4313,부산,신우,국제산업 물류도시 (1단계)
4314,부산,신우TRS,국제산업 물류도시 (1단계)
4315,부산,신우TRS태양광발전소,국제산업 물류도시 (1단계)
4316,부산,신우개발,국제산업 물류도시 (1단계)
4317,부산,신우상사,국제산업 물류도시 (1단계)
4318,부산,신원기계,국제산업 물류도시 (1단계)
4319,부산,신일기계,국제산업 물류도시 (1단계)
4320,부산,신진커넥터,국제산업 물류도시 (1단계)
4321,부산,신한산업사,국제산업 물류도시 (1단계)
4322,부산,신한스틸 주식회사,국제산업 물류도시 (1단계)
4323,부산,신흥엘이디[구. 신흥사],국제산업 물류도시 (1단계)
4324,부산,심우계전,국제산업 물류도시 (1단계)
4325,부산,쓰리지에프,국제산업 물류도시 (1단계)
4326,부산,씨제이대한통운(주),국제산업 물류도시 (1단계)
4327,부산,아이에스에바컨 (주),국제산업 물류도시 (1단계)
4328,부산,아주수출포장,국제산업 물류도시 (1단계)
4329,부산,아진테크(주),국제산업 물류도시 (1단계)
4330,부산,양수목형기계,국제산업 물류도시 (1단계)
4331,부산,언양테크,국제산업 물류도시 (1단계)
4332,부산,언호1호태양광발전소,국제산업 물류도시 (1단계)
4333,부산,언호2호태양광발전소,국제산업 물류도시 (1단계)
4334,부산,에스더블유테크주식회사,국제산업 물류도시 (1단계)
4335,부산,에스에스ENG,국제산업 물류도시 (1단계)
4336,부산,에스에스에프(삼성피팅),국제산업 물류도시 (1단계)
4337,부산,에스에스엘인터내셔널,국제산업 물류도시 (1단계)
4338,부산,에스에이치태양광,국제산업 물류도시 (1단계)
4339,부산,에스엔더블유테크,국제산업 물류도시 (1단계)
4340,부산,에스엔시스(주),국제산업 물류도시 (1단계)
4341,부산,에스엔시스(주),국제산업 물류도시 (1단계)
4342,부산,에스와이메탈,국제산업 물류도시 (1단계)
4343,부산,에스이앤테크주식회사,국제산업 물류도시 (1단계)
4344,부산,에스이엔,국제산업 물류도시 (1단계)
4345,부산,에스지에스부산다이빙 유한회사,국제산업 물류도시 (1단계)
4346,부산,에스피앤지(주),국제산업 물류도시 (1단계)
4347,부산,에이스테크(주),국제산업 물류도시 (1단계)
4348,부산,에이치지엠(HGM),국제산업 물류도시 (1단계)
4349,부산,에이치케이라이팅,국제산업 물류도시 (1단계)
4350,부산,에코필텍(주),국제산업 물류도시 (1단계)
4351,부산,에프에스원 주식회사,국제산업 물류도시 (1단계)
4352,부산,에피룩스,국제산업 물류도시 (1단계)
4353,부산,엔씨정공(주),국제산업 물류도시 (1단계)
4354,부산,엔아이에스,국제산업 물류도시 (1단계)
4355,부산,엘케이베큠,국제산업 물류도시 (1단계)
4356,부산,영남금형기계,국제산업 물류도시 (1단계)
